id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
752883,ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES,3960415,Cristina,Latina,Puerta del Angel,40.40788,-3.73147,Private room,45,200,0,,,1,358,0,
570158,Stanza- Carina,2347489,Jeanet,Tetuán,Cuatro Caminos,40.447,-3.70291,Private room,25,6,43,2024-01-24,0.31,1,174,3,
754678,APARTMENT IN THE CENTRE OF MADRID.,3961468,Domingo,Centro,Cortes,40.41382,-3.69514,Entire home/apt,169,3,375,2024-03-15,2.76,1,194,50,
572048,Rooms to rent in a shared flat,1689652,Alfredo,Chamberí,Trafalgar,40.42993,-3.70339,Private room,,3,0,,,1,0,0,
755587,Centro/Apartm/Plaza Mayor/Wifi/cozy,3898452,Consuelo,Centro,Palacio,40.41497,-3.70853,Entire home/apt,69,3,509,2024-03-10,3.71,2,131,52,VT-12958
576487,"House in Barajas, close to Airport and Ifema.",2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57583,Entire home/apt,96,1,650,2024-03-14,4.66,1,107,106,
758670,Cozy room Aeropuerto/Csic/Estadio Civitas/Ifema.,2536524,Marina,San Blas - Canillejas,Arcos,40.4267,-3.61631,Private room,62,1,27,2024-02-22,0.25,5,101,5,
760482,Dúplex-Penthouse Cuzco-Castellana Smart,4008643,Smart Apartments Madrid,Tetuán,Castillejos,40.45989,-3.69472,Entire home/apt,229,3,101,2023-08-05,0.74,4,4,1,4588
578731,"Centric, Quiet, Bright Apartment.",2847013,Santiago,Centro,Universidad,40.42551,-3.70812,Entire home/apt,116,2,424,2024-02-17,2.99,3,276,42,VT680
761098,Compostela Suites Madrid Aeropuerto,4012305,Compostela,San Blas - Canillejas,Rejas,40.44655,-3.58128,Entire home/apt,120,1,117,2024-02-25,1.19,1,318,18,
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40.41151,-3.70257,Entire home/apt,,2,5,2014-05-19,0.04,1,0,0,
761159,DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.,4012290,Alberto,Centro,Sol,40.41399,-3.70776,Entire home/apt,70,3,558,2024-03-17,4.03,2,207,67,VT-12959
763214,Madrid - CASCO ANTIGUO - Palacio Real,4032439,Maria,Centro,Palacio,40.40883973425041,-3.71506993463148,Entire home/apt,81,3,184,2024-03-11,1.48,1,251,40,
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40.4158,-3.70962,Entire home/apt,218,5,68,2024-01-30,0.59,1,69,3,VT-12828
768311,Precioso estudio y terraza en el corazón de Madrid,4053105,Begoña,Centro,Palacio,40.41166,-3.71007,Entire home/apt,91,1,269,2024-03-17,1.97,2,298,31,VT 5138
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40.36725,-3.68875,Private room,43,4,83,2024-03-15,0.59,1,328,12,
594298,"Great Design, Views and Location",153391,Fernando,Centro,Sol,40.41906,-3.70627,Entire home/apt,141,1,510,2024-03-21,3.65,5,236,78,
772646,Hermoso loft  Puerta del Sol centro  SWIMMING POOL,3606346,José,Centro,Sol,40.41403,-3.70453,Entire home/apt,121,1,260,2024-03-17,1.94,6,32,34,
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40.40661,-3.6952,Entire home/apt,85,3,86,2022-10-18,0.66,1,27,0,
780397,Nice flat in Madrid city centre,4068975,Alvaro,Arganzuela,Palos de Moguer,40.40115,-3.69657,Entire home/apt,149,3,22,2017-06-12,0.16,1,1,0,
780684,"PEQUEÑA HABITACIÓN EN CENTRO, EN BARRIO MALASAÑA",2057313,Abdul,Centro,Universidad,40.42555,-3.70379,Private room,31,2,20,2023-12-09,0.90,2,365,5,
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40.41596,-3.70846,Entire home/apt,,30,7,2017-12-05,0.05,1,0,0,
780743,habitacion en Malasaña plena centro de Madrid,2057313,Abdul,Centro,Universidad,40.42398,-3.70451,Private room,38,2,24,2023-11-27,0.92,2,365,8,
793618,Heima Plaza Mayor - Latina 32,23603298,Heima,Centro,Palacio,40.41027,-3.7122,Entire home/apt,315,1,447,2024-03-19,3.32,22,213,41,03/175031.9/17
869674,Nice flat in Madrid City Center,4582755,Miriam,Centro,Embajadores,40.40873,-3.69961,Entire home/apt,101,2,1,2013-05-31,0.01,3,1,0,
793622,NEW BETWEEN GRAN VIA AND SOL (WIFI),4181071,Jorge,Centro,Palacio,40.42162,-3.71158,Entire home/apt,91,7,46,2023-09-30,0.33,1,0,5,
871387,Designer Loft unbeatable location Gran Via,4504807,Nicasio,Centro,Universidad,40.424084,-3.708346,Entire home/apt,101,2,281,2024-03-19,2.19,1,44,44,
797030,Cosy flat with terrace near subway,4198169,Willem,San Blas - Canillejas,Simancas,40.43602,-3.63506,Entire home/apt,74,4,304,2024-02-16,2.21,1,53,25,VT-1516
804681,Habitacion cerca del aeropuerto Barajas,4235741,Carlos,Barajas,Timón,40.47281,-3.58827,Private room,28,60,1,2017-07-14,0.01,2,365,0,
814586,Charmy Apartment Chueca's Square,4277536,Andrea Y Daniel,Centro,Justicia,40.42242,-3.69674,Entire home/apt,103,1,220,2024-01-21,1.63,2,310,21,VT-4753
874029,"B&B in a bright room, Madrid!+wiffi",4603165,Prado,San Blas - Canillejas,Salvador,40.4449,-3.63508,Private room,50,2,88,2023-10-03,0.72,1,202,2,
874273,Sol-lux confort Madrid Fantastid,4575984,Francisco,Centro,Sol,40.41596,-3.70431,Entire home/apt,164,2,146,2024-03-07,1.10,1,265,25,
814647,"Alojamiento en familia, Madrid",4159117,Raquel,San Blas - Canillejas,Salvador,40.4403,-3.63464,Private room,,90,0,,,1,0,0,
874842,Cosy little apartment in Goya,4618098,M Victoria,Salamanca,Goya,40.4256315,-3.6714298,Entire home/apt,140,5,1,2024-01-04,0.38,1,99,1,
886019,3 BR sunny apartment Madrid Center,4697070,Hortensia,Chamberí,Gaztambide,40.43808364868164,-3.7124500274658203,Entire home/apt,110,4,52,2020-03-15,0.39,1,80,0,
814731,Apartamento vistas a la Catedral.,4280501,Mariano,Centro,Embajadores,40.41089,-3.70689,Shared room,14,360,0,,,2,172,0,
888289,"Right in the City Center, with Screen Projector & Netflix",4710774,María,Centro,Universidad,40.42656,-3.7036,Entire home/apt,228,3,451,2024-03-08,3.37,9,150,51,VT1003
814870,Cozy  room in Madrid - Atocha (3),4281126,Carmen,Retiro,Jerónimos,40.4077,-3.68473,Private room,26,1,187,2023-12-18,1.38,3,137,71,
891946,Lovely attic in Malasaña  WIFI,4739098,Inma,Centro,Justicia,40.42849,-3.70194,Entire home/apt,80,2,6,2013-05-06,0.04,1,0,0,
815818,MADRID CENTER CHUECA APARTMENT,4286142,Ricardo,Centro,Universidad,40.42103,-3.70171,Entire home/apt,147,4,313,2024-03-04,2.29,3,41,29,
892453,NICEStay_High Value(WhiteRoom)_WIFI,2783896,Ivaylo,Latina,Lucero,40.40726,-3.74174,Private room,,3,10,2020-02-02,0.07,3,0,0,
817184,wonderful apartment in the center.,4292037,Miguel,Centro,Cortes,40.4112,-3.69567,Entire home/apt,72,2,320,2024-02-19,2.37,5,121,45,
896209,Studio apartment Chamartin station,4777959,Verónica,Chamartín,Castilla,40.47058,-3.68539,Entire home/apt,85,2,86,2024-01-16,0.64,4,180,9,03/068669.9/17
817848,Cozy apartment downtown Madrid,4295642,Luisa,Centro,Justicia,40.42171,-3.69823,Entire home/apt,,7,253,2024-03-09,1.85,1,12,17,VT - 8035
821860,Madirid Historical Center.Bathroom,4280501,Mariano,Centro,Embajadores,40.41013,-3.70453,Private room,75,3,475,2023-09-26,3.75,2,11,21,
833871,Beautiful apartment in the center,4292037,Miguel,Centro,Universidad,40.42556,-3.70175,Entire home/apt,72,2,262,2024-03-10,1.92,5,108,45,
903707,Center of Madrid,4831338,Angel,Centro,Embajadores,40.40766,-3.69952,Entire home/apt,,10,77,2022-05-12,0.57,2,9,0,
834562,NICE FAMILY APARTMENT 120SQ. METER,4365768,Vicente,Barajas,Timón,40.46913,-3.58258,Entire home/apt,137,2,248,2024-03-11,1.87,1,196,29,343
904741,Apartamento 2 céntrico Sol Madrid.,4839888,Alicia,Centro,Sol,40.41845,-3.70544,Entire home/apt,186,2,472,2024-03-04,3.53,18,273,59,VT-4003
904769,Apartamento 1 céntrico Sol Madrid.,4839888,Alicia,Centro,Sol,40.41866,-3.70547,Entire home/apt,110,2,478,2024-02-18,3.61,18,299,40,VT-3533
834675,El gusto por los nuevos encuentros,4190662,Victoria,Puente de Vallecas,Numancia,40.39826,-3.66722,Private room,33,2,173,2024-03-12,1.38,1,89,17,
904775,Apartamento 3 céntrico Sol Madrid.,4839888,Alicia,Centro,Palacio,40.42062,-3.70766,Entire home/apt,196,2,428,2024-03-17,3.24,18,286,42,VT-3532
835333,"Best Design, Comfort and Location",153391,Fernando,Centro,Sol,40.41901,-3.70631,Entire home/apt,85,1,353,2024-03-19,2.60,5,204,57,
838698,Big cozy room in Atocha (2),4281126,Carmen,Retiro,Pacífico,40.40646,-3.68289,Private room,27,1,748,2024-02-27,5.59,3,135,125,
907386,"Ideally located, spacious and cozy",4860266,Teresa,Centro,Cortes,40.41513,-3.69935,Entire home/apt,125,5,237,2024-03-11,2.02,1,9,41,Alq. corta estancia
838712,Cozy room - Atocha (1),4281126,Carmen,Retiro,Pacífico,40.40625,-3.68479,Private room,25,1,216,2020-09-01,1.58,3,143,0,
840561,Cute and cozy apartment,4279976,María,Moncloa - Aravaca,Ciudad Universitaria,40.44919,-3.71006,Entire home/apt,,2,5,2017-07-31,0.04,1,0,0,
912617,Habitacion Reservada Madrid,4897332,Juan,Ciudad Lineal,Concepción,40.4334,-3.65682,Private room,379,7,1,2019-11-03,0.02,1,365,0,
842078,GRAN VIA chic & chill  WIFI-A/C,4396676,Vale,Centro,Sol,40.41726,-3.70269,Entire home/apt,93,90,38,2024-01-13,0.28,1,300,4,
913536,Bedroom with bathroom in Malasaña,4903694,Henar,Centro,Universidad,40.42157,-3.70539,Private room,,1,13,2015-09-11,0.12,3,0,0,
914057,Hoy Puede Ser Un Gran Día!!,4905854,Josefa,Puente de Vallecas,Palomeras Sureste,40.38901,-3.64185,Private room,26,1,133,2024-03-04,1.24,1,308,54,
844856,Flat located between Puerta del Sol & Palacio Real,4410687,Luis Manuel,Centro,Palacio,40.41498,-3.70891,Entire home/apt,152,3,135,2024-03-12,1.46,1,14,51,VTXXXX
846558,Clean room in the heart of Madrid,2489796,Ernesto,Centro,Sol,40.41858,-3.70077,Private room,60,5,585,2024-02-29,4.31,1,17,12,
923140,Penhouse with Lovely Terrace,1574604,Jorge & Angelina,Centro,Universidad,40.42194,-3.70194,Entire home/apt,250,5,177,2024-03-09,1.38,1,115,11,
847273,Apartamento en Madrid ideal grupos,4424222,Francisco,Moratalaz,Marroquina,40.40721,-3.64994,Entire home/apt,214,3,177,2024-03-03,1.32,5,35,45,
925250,Chic & Sunny Apt. Historic District-Sol,4975799,Kristian,Centro,Sol,40.41538,-3.70351,Private room,94,1,623,2024-03-16,4.69,14,202,78,
925339,Centre just walk and enjoy,4977367,Maria Jose,Centro,Universidad,40.4236378,-3.7018958,Entire home/apt,101,1,209,2024-03-17,1.56,5,55,31,VT8575
848480,"Amplio, luminoso y bonito, en el centro de Madrid",153391,Fernando,Centro,Sol,40.41888,-3.70645,Entire home/apt,267,2,82,2024-03-10,0.62,5,184,28,
862462,BOHEMIAN APT MADRID OLD TOWN CENTRE,2456671,José & María,Centro,Palacio,40.40964,-3.71139,Entire home/apt,53,1,402,2024-03-19,3.02,2,243,74,VT-7899
926653,Cozy upscale apt museum mile AC,2864064,"Vanessa, Julia, Rebecca Y Miriam",Centro,Cortes,40.41245,-3.69688,Entire home/apt,111,1,547,2024-03-03,4.05,22,323,50,VT 185
862752,Room in central apartment. Breakfast included,4522970,José,Arganzuela,Palos de Moguer,40.40196,-3.6974,Private room,40,2,125,2019-01-03,1.02,1,173,0,
933326,Agreeable flat with a centric location in Atocha,153695733,M. Guadalupe,Arganzuela,Palos de Moguer,40.40546,-3.69213,Entire home/apt,100,4,107,2024-01-02,0.80,1,51,2,
864488,Your little shelter,3631892,Juan Carlos,Centro,Embajadores,40.40956,-3.7009,Entire home/apt,67,2,485,2024-02-22,3.55,1,164,67,
938410,Elegant apartment  in the best area,9228673,Home At Homes,Salamanca,Recoletos,40.42722,-3.68388,Entire home/apt,296,5,28,2023-12-21,0.22,11,245,4,
948963,Sun+Balcon+Light+Relax+Green24hWIFI,2783896,Ivaylo,Latina,Puerta del Angel,40.40777,-3.74013,Private room,,2,211,2020-03-10,1.58,3,0,0,
867629,Habitación privada! Plaza españa,2419618,Luis,Centro,Palacio,40.42106,-3.71121,Private room,1194,1,45,2022-11-01,0.45,1,363,0,
958020,SPRING SALES  AT Madrid Malasaña,5211661,Isabel,Centro,Universidad,40.42744,-3.70658,Entire home/apt,81,7,284,2020-09-01,2.13,1,315,0,
1320674,City center! Opera-Sol-Plaza Mayor,7170175,Andres,Centro,Palacio,40.417042,-3.709589,Entire home/apt,88,1,531,2024-03-20,4.27,2,7,64,
979312,Habitacion Madrid Centro (Chamberi),5360317,Leyla,Chamberí,Arapiles,40.43358,-3.70524,Private room,,1,1,2015-09-12,0.01,1,0,0,
1326972,Studio Chueca Madrid Center,7201628,Fidel,Centro,Universidad,40.42186,-3.70158,Entire home/apt,,3,15,2017-01-22,0.16,1,0,0,
981016,Bright spacious family apartment,534128,Mad,Centro,Universidad,40.42661,-3.70222,Entire home/apt,202,1,59,2024-01-12,0.44,3,125,21,VT-1982
1330726,"Aparment in the famous ""rastro""",7218465,Jesus Y Amaia,Centro,Embajadores,40.40872,-3.70761,Entire home/apt,99,3,287,2024-03-18,2.27,3,10,43,vtxxxx
982997,URBAN  LOFT  ( DE LAS LETRAS ),5386426,Rosario,Centro,Cortes,40.41146,-3.69563,Entire home/apt,80,2,44,2022-08-29,0.40,1,30,0,
1331106,Habitación  privada en el corazon de Madrid,1470394,Lola,Centro,Cortes,40.4183,-3.69848,Private room,25,45,35,2023-07-03,0.28,2,205,1,
983019,Room in pretty home Santa Rosa Street Madrid,5386601,Óscar,Puente de Vallecas,Numancia,40.40215,-3.66263,Private room,31,4,62,2024-03-11,0.47,1,315,13,
983410,"Santiago Bernabeu, best Madrid views, WI-Fi, ADSL",5389129,David,Tetuán,Cuatro Caminos,40.45126,-3.69369,Entire home/apt,81,1,532,2024-03-20,3.99,1,321,43,
1334684,80 square meters terrace penthouse,5919800,Monica,Chamberí,Arapiles,40.43063,-3.71021,Entire home/apt,220,3,77,2023-10-24,0.60,1,210,19,
989063,Preciosa casa equipada,3585435,Nuria,Ciudad Lineal,San Juan Bautista,40.44796,-3.66138,Entire home/apt,,300,0,,,1,0,0,
1335588,"PRIME LOCATION & COZY+Lift,CHUECA, MALASAÑA,wifi",7033920,Inma,Centro,Justicia,40.42785,-3.70102,Entire home/apt,105,10,158,2024-01-04,1.22,1,48,9,VT-050
1336818,Jardín Manaure Apartamento céntrico,7249376,Rosanna,Chamartín,Nueva España,40.46396,-3.68005,Entire home/apt,108,1,32,2024-03-04,0.27,1,336,3,VT9822
1003602,Fabulous apartment Madrid center,1130651,Sergio,Centro,Embajadores,40.41156,-3.70546,Entire home/apt,83,30,429,2024-03-05,3.21,3,273,20,
1343630,"Quiet small room in central Chamberí (IE,CEF area)",2833018,Angel G,Chamberí,Almagro,40.438167390069765,-3.698625960077643,Private room,51,1,64,2023-10-01,0.50,2,76,8,
1037715,Apartamento de lujo en pleno centro,5712665,Myriam,Centro,Palacio,40.41095,-3.71199,Entire home/apt,,100,43,2016-05-19,0.37,1,90,0,
1346747,Loft Duplex Historical center,7306349,Mauricio,Centro,Embajadores,40.40769,-3.70653,Entire home/apt,100,2,78,2024-03-07,0.61,1,137,9,
1357593,"SEXY AND CENTRAL, BALCONY Chueca",852616,Meyling,Centro,Universidad,40.42055,-3.70332,Entire home/apt,85,3,354,2024-03-02,2.74,2,203,65,
1044902,Masía el Ferrajón,5751753,Masia,Moncloa - Aravaca,Ciudad Universitaria,40.46549,-3.75115,Private room,,2,0,,,1,0,0,
1362092,Cozy Attic in Prime Location,7394119,Alberto,Centro,Justicia,40.42187,-3.69876,Entire home/apt,95,5,276,2024-01-29,2.14,2,34,50,
1053180,Cozy flat in the heart of Madrid,5798033,Federico,Centro,Embajadores,40.41045,-3.7057,Entire home/apt,113,2,318,2024-03-03,2.43,1,254,48,
1362476,MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA,7375454,Nuria,Centro,Universidad,40.42176,-3.7024,Entire home/apt,209,2,379,2023-12-02,2.94,1,59,3,VT-244
1053662,Private room in Madrid,5801580,Cono,Chamberí,Rios Rosas,40.44338,-3.69662,Private room,38,1,20,2023-12-14,0.15,1,32,7,
1380233,"Central Studio, 3 min to Gran Vía",7420783,Patricia,Centro,Universidad,40.422,-3.70445,Entire home/apt,71,2,382,2024-03-10,2.94,1,274,50,VT-1867
1055724,Habitación en piso  con encanto barrio  Chambéry,5814460,Antonia,Chamberí,Arapiles,40.43542,-3.70755,Private room,46,2,35,2022-11-29,0.47,1,53,0,
1395084,Private Room for two w/private bathroom/ Bernabéu,7539510,Rafael,Chamartín,El Viso,40.44282,-3.68077,Private room,38,7,26,2024-03-15,0.24,2,231,6,2371401VK4727C0009PB
1057560,BRIGHT APARTMENT IN THE CENTER -SOL,5824815,Soledad,Centro,Palacio,40.42001,-3.70824,Entire home/apt,150,3,284,2024-03-18,2.15,1,235,54,
1398273,Habitación privada en el centro y el mejor barrio,7552386,Eduardo,Centro,Cortes,40.41797,-3.69855,Private room,,1,0,,,1,0,0,
1408400,A bonbon in the heart of Madrid,7595958,Sol,Centro,Palacio,40.41639,-3.71313,Entire home/apt,119,28,233,2024-03-02,1.82,1,271,15,
1065075,DOUBLE ROOM IN NICE AND SUNNY APART,5735364,Oscar,Chamberí,Arapiles,40.43812,-3.7108,Private room,22,300,3,2017-10-15,0.03,1,358,0,
1426027,"Precioso Apartamento  ""ALQUILER DE TEMPORADA""",5633658,Sergio,Centro,Palacio,40.41009,-3.71201,Entire home/apt,100,4,189,2024-03-18,1.49,1,0,39,VT-248
1065918,Sunny & Centrally Located in Gran Vía | A002,5542111,Apartamentos Day Madrid,Centro,Universidad,40.421505,-3.704962,Entire home/apt,137,1,547,2024-03-16,4.16,41,295,48,VT-2153
1426530,Casa/Apartamento en Madrid,7527702,Mayte,Carabanchel,Opañel,40.39178,-3.72023,Entire home/apt,41,6,19,2023-12-27,0.17,1,71,8,
1427336,"CENTER, just walking with balcony¡¡¡",4977367,Maria Jose,Centro,Universidad,40.42259,-3.7030465,Entire home/apt,90,3,145,2024-03-11,1.13,5,67,15,
1067941,Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath,5876034,Jose,Tetuán,Almenara,40.46544,-3.69534,Entire home/apt,108,1,64,2023-11-16,0.51,1,130,14,
1430003,Spacious and close to Gran Vía-wifi,2564339,Alfonso & Guillermo,Centro,Palacio,40.42183,-3.71091,Entire home/apt,90,6,129,2024-02-28,1.01,15,28,40,VT-0000
1431541,"Apto céntrico, muy amplio y bien comunicado",7448200,David,Chamberí,Rios Rosas,40.44234,-3.69849,Entire home/apt,199,4,115,2024-02-16,0.90,1,104,16,
1069174,Top Location :Thyssen & Prado !,5896428,Helena,Centro,Cortes,40.41328,-3.69498,Entire home/apt,107,2,291,2024-03-18,2.20,1,302,44,
1434789,Duplex-terrace Plaza de España WIFI,2564339,Alfonso & Guillermo,Centro,Palacio,40.42219,-3.71191,Entire home/apt,127,3,107,2024-03-16,0.84,15,92,30,VT-0000
1079119,MADRID SUNNY APARTMENT CITYCENTER,19639638,Conchi,Chamberí,Almagro,40.43747,-3.69949,Entire home/apt,170,3,36,2024-01-26,0.27,1,321,13,
1443639,Penthouse in city centre with terrace,7751680,Maria,Arganzuela,Palos de Moguer,40.4058,-3.69604,Entire home/apt,146,2,53,2024-02-11,0.44,1,364,9,
1082218,Tranquilo apartamento en Malasaña. AC,5950981,Raúl,Centro,Universidad,40.4259,-3.7025,Entire home/apt,99,28,238,2024-03-16,1.80,6,269,8,VT-20
1082942,"Architect's Gem, GreenPatio, veganfrdl, max2guests",2228918,Martin,Centro,Embajadores,40.40912,-3.70074,Entire home/apt,85,5,85,2024-02-26,0.83,1,160,25,VT-297
1463482,Well connected Guesthouse in Madrid's green belt,7828783,Elizabeth,Fuencarral - El Pardo,Valverde,40.5046833325595,-3.6880158185958933,Entire home/apt,88,4,278,2024-02-20,2.15,1,268,31,
1473278,Penthouse Salamanca District 3BR - 2BTH - Wi-Fi,7652350,Gerardo,Salamanca,Goya,40.42303,-3.67129,Entire home/apt,180,7,40,2023-12-30,0.32,1,289,7,
1085217,Relaxing double room in Chueca,3612732,Eugenia,Centro,Justicia,40.42463,-3.69692,Private room,34,60,31,2021-11-09,0.24,1,364,0,
1482007,In the Exclusive area of Madrid,6895308,Pastora,Salamanca,Goya,40.42498,-3.67932,Entire home/apt,135,3,76,2017-06-12,0.59,1,49,0,
1085898,3flats ideally located! Flat X:4pax,2044655,Sylvia,Centro,Palacio,40.41301,-3.70848,Entire home/apt,144,3,31,2024-01-07,0.27,5,117,5,
1485339,Apartamento Cerca del estadio WANDA METROPOLITANO,7943769,Javier,San Blas - Canillejas,Arcos,40.41909,-3.61418,Entire home/apt,,3,16,2019-09-29,0.19,1,0,0,
1491263,7mtr2 central studyroom with wide window,6191568,Maria,Salamanca,Goya,40.4244,-3.67485,Private room,15,30,20,2018-11-21,0.16,2,35,0,
1086060,Beautiful Attic - Historic Building,5969817,Rosario,Centro,Palacio,40.41354,-3.7079,Entire home/apt,,5,50,2024-02-13,0.46,1,15,25,
1086124,3flats ideally located! Flat Y:3pax,2044655,Sylvia,Centro,Embajadores,40.41368,-3.70544,Entire home/apt,114,5,31,2023-12-08,0.25,5,87,3,
1496117,Cozy Brigt Atico terrace-Wifi-,6075016,Antonio,Centro,Embajadores,40.40705,-3.70384,Entire home/apt,,7,176,2019-08-29,1.38,5,0,0,
1087049,3flats idealy located! FlatsX + Y:8pax,2044655,Sylvia,Centro,Embajadores,40.41353,-3.70715,Entire home/apt,239,5,82,2023-10-23,0.63,5,102,3,
1500875,NEW Remodel Madrid Sol downtown duplex!! ( M ),4839888,Alicia,Centro,Palacio,40.41256,-3.70938,Entire home/apt,98,2,397,2024-03-07,3.17,18,257,50,
1092467,Autumn Special for the Blue House,153391,Fernando,Centro,Sol,40.41936,-3.70752,Entire home/apt,122,2,119,2024-03-17,0.90,5,273,29,
1507595,Flat 3Rooms Ventas up to 6 easy to park,5574921,Jorge,Ciudad Lineal,Ventas,40.42662,-3.65387,Entire home/apt,57,300,48,2018-09-30,0.44,1,365,0,
1092967,Estudio céntrico y tranquilo.,993166,Joan,Centro,Embajadores,40.40842416579815,-3.705641127413188,Entire home/apt,100,5,96,2024-01-05,0.85,1,267,8,
1106495,Luminosa Buhardilla Gran Via -Wifi-,6075016,Antonio,Centro,Palacio,40.42117,-3.71103,Entire home/apt,67,7,265,2024-03-17,2.00,5,49,28,
1522608,Acogedor Apartamento.CENTRO. EN CHUECA/JUSTICIA/,8125749,Maria,Centro,Justicia,40.426031,-3.698134,Entire home/apt,100,4,22,2023-10-19,0.18,2,364,4,
1112289,SUNNY ROOM wiht WIFI,6104199,José,Puente de Vallecas,Numancia,40.40259,-3.6642,Private room,25,60,89,2023-09-01,0.67,1,14,5,
1523675,FULL STUDIO IN  MALASAÑA,8130428,Carmelo,Centro,Universidad,40.42816,-3.7045,Entire home/apt,76,1,706,2024-03-06,5.55,2,33,68,
1121429,STUDIO CENTER 2,6152491,Silmara,Centro,Palacio,40.4175,-3.7093,Entire home/apt,77,4,311,2024-03-06,2.35,1,0,26,
1529540,Habitación doble sin ruidos,8158807,Olga,Villa de Vallecas,Casco Histórico de Vallecas,40.36148,-3.59824,Private room,45,2,78,2024-01-24,0.67,1,365,15,
1126038,central & bright 14mt2 room,6191568,Maria,Salamanca,Goya,40.42414,-3.67547,Private room,17,30,18,2020-01-31,0.15,2,21,0,
1130775,Very well located small studio in Madrid,1450378,Alfredo,Chamberí,Trafalgar,40.43401,-3.70052,Entire home/apt,22,150,2,2024-02-02,0.10,2,232,1,
